Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
12/9/2015,21.3,33.3,0.8,4.6,8.6,S,61,NNE,ENE,7,17,70,58,1014.2,1012.1,5,3,24.6,27.5,No,Yes
12/10/2015,20.2,25.5,15.2,10,6.4,SSW,44,S,E,7,19,80,63,1015.9,1011.7,7,3,21.3,25,Yes,No
12/11/2015,21.2,35.3,0.2,6.4,8.8,W,59,W,WNW,17,30,66,13,1005.8,1001.1,3,7,24.4,34.7,No,No
12/12/2015,18.4,22.6,0,12.2,5.8,ESE,39,E,ESE,15,28,57,50,1014.7,1015.1,3,4,20.8,21.4,No,No
12/13/2015,18.2,24.4,0,7.6,6.5,NE,48,NE,NE,19,30,58,56,1019.3,1016.1,5,7,21.4,23.2,No,No
12/14/2015,18.3,29.6,0,8,13.1,ENE,28,WNW,E,9,19,63,59,1015.4,1013.4,3,3,23.4,25.5,No,No
12/15/2015,20.6,26.9,0,10,5.7,ENE,43,ENE,ENE,11,22,72,65,1015.3,1012.5,6,8,23.1,25,No,No
12/16/2015,21.1,23.4,0.6,5.4,1.8,SSE,80,NE,N,22,13,87,82,1014.8,1016.7,7,8,22.9,18.2,No,Yes
12/17/2015,16.6,26.1,9.8,4.8,12,E,37,WNW,E,9,24,70,60,1018.5,1016.9,4,1,21.6,24.6,Yes,No
12/18/2015,19,27.5,0,13.6,12.3,NNE,46,E,ENE,15,30,58,53,1016.8,1014,0,1,24.5,27.1,No,No
12/19/2015,20.3,29,0,9.4,13.2,NE,52,ESE,NE,9,20,59,53,1014.6,1012.8,1,1,26.3,27.5,No,No
12/21/2015,23.6,29.1,0,14,3.6,SSE,50,ENE,S,7,22,56,79,1014.8,1017.2,6,8,27.1,21.5,No,Yes
12/22/2015,17.7,21.8,29.8,4.4,0,ESE,44,SSW,NE,19,2,89,90,1023.2,1021.5,8,8,17.8,17.7,Yes,Yes
12/23/2015,17.3,23,34,3.6,4.5,ESE,31,SE,ESE,13,22,65,59,1019.4,1017.7,7,7,21.8,22,Yes,No
12/24/2015,16.9,24.6,1,5,9.5,E,37,ESE,ESE,20,20,60,52,1019.9,1018.7,4,2,21.6,23.9,No,No
12/25/2015,17.5,25.2,0,7,9.6,ENE,35,ENE,E,4,20,55,48,1018.7,1015.4,5,4,21.8,24.5,No,No
12/26/2015,18.8,26.1,0.6,7.4,6.1,NE,39,N,NE,17,17,74,77,1009.7,1006,5,7,22.7,23.4,No,Yes
12/27/2015,17.1,23,1.8,8.8,5.7,S,59,SSE,S,22,28,74,47,1016.7,1018.4,8,1,17.1,22.3,Yes,Yes
12/28/2015,15.3,22.6,2.6,5.8,4.8,SSW,44,SW,SSE,20,24,78,50,1023.7,1023,7,7,16.7,21.6,Yes,No
12/29/2015,15.4,24.9,0.2,7.4,12.5,SSE,35,SE,ESE,20,22,51,38,1022.4,1020.7,6,1,21.2,24.1,No,No
12/30/2015,15,25.6,0,7.4,13.1,ESE,26,NW,E,6,19,60,50,1019.9,1018.7,0,1,20.2,23.7,No,No
12/31/2015,17.4,26.7,0,8,12.7,W,41,WNW,E,9,24,62,52,1019.4,1016.8,1,5,21.3,24.2,No,No
1/1/2016,17.9,25.6,0,11,12.3,E,35,SSW,E,2,28,57,52,1016.4,1013.7,6,4,22.9,24.2,No,No
1/2/2016,18,25.4,0,6.8,3.3,ESE,28,W,ESE,0,19,60,51,1013.4,1012.3,7,7,22.3,23.5,No,No
1/3/2016,20.2,24.6,0,8,0,SE,44,SSE,SE,20,22,63,84,1015.2,1014.7,8,8,22.2,19.9,No,Yes
1/4/2016,18.6,23.6,15,6.4,0.7,ESE,46,ESE,ESE,6,7,86,89,1016.8,1016.3,8,8,18.8,19.1,Yes,Yes
1/5/2016,17.8,20.3,34.2,0,0,ESE,54,SE,SE,26,26,87,87,1016.5,1014.6,8,8,19.1,19.5,Yes,Yes
1/6/2016,17.4,18.6,51.4,8,0,SE,48,SE,SSE,19,20,92,91,1012.3,1011.6,8,8,18.2,17.9,Yes,Yes
1/7/2016,16.5,24.4,41.4,2,7.6,W,41,SSW,SSW,22,24,91,66,1014,1015.8,7,7,18.1,21,Yes,No
1/8/2016,15.5,25.4,0.4,6.6,12.1,W,41,NW,E,4,19,58,53,1020.1,1019,5,1,20.6,24.1,No,No
1/9/2016,18.5,25.5,0,7,8.6,ENE,31,N,E,2,22,71,52,1021.9,1018.8,5,6,21.2,24.5,No,No
1/10/2016,18.5,27.1,0,8,12.2,ENE,41,W,ENE,9,26,67,53,1020.4,1017.5,3,1,22.9,26.2,No,No
1/11/2016,20.5,31.6,0,9,12.1,E,28,ESE,E,7,15,69,52,1013.3,1009.1,1,1,24.5,31.1,No,No
1/12/2016,23.5,34,0,10.6,4.4,S,52,W,SSE,2,24,56,70,1010.4,1012.1,6,7,26.5,25.9,No,No
1/13/2016,21.3,31,0,6,11,NE,37,NNE,E,4,28,69,59,1019.7,1016.2,3,1,23.2,26.7,No,No
1/15/2016,14.3,21.7,34,12.2,2.7,S,54,W,S,19,22,92,71,1024.4,1024,8,7,14.5,19.4,Yes,Yes
1/16/2016,14.3,23.8,5.4,6,7.2,SE,43,SSE,SSE,20,20,66,45,1026.9,1026.1,7,5,19.7,22.8,Yes,No
1/17/2016,16,26.1,0,5.6,11.8,SE,33,SSE,ESE,13,22,71,49,1025.1,1022.6,6,4,20.4,25.1,No,No
1/18/2016,16.7,27,0,7,13.5,NNE,35,WNW,E,6,20,64,55,1020.6,1017.7,2,2,22.1,25.1,No,No
1/19/2016,19.2,30.2,0,8,13,NNE,41,N,ENE,6,13,60,54,1017.4,1013.3,3,3,24.2,29.2,No,No
1/20/2016,21.9,37.5,0,11.8,10,NNE,39,ESE,E,4,9,39,39,1012.6,1009.8,1,6,27.9,32.1,No,No
1/21/2016,23.6,33.5,0,11.6,6.9,SW,61,SW,ENE,4,20,66,48,1010.5,1007.4,5,4,26.2,32.3,No,Yes
1/22/2016,22.8,29.2,30.6,10.4,1.4,NE,30,SSW,E,7,13,85,76,1011,1006.4,7,7,24.9,25.7,Yes,Yes
1/23/2016,22.3,26,13,3.4,9.5,W,41,S,S,17,33,60,59,1006.7,1008.6,3,6,25.6,25.5,Yes,No
1/24/2016,20.8,25,0,6.6,0.6,SSE,31,SSW,ESE,11,15,73,62,1013.4,1012.1,8,7,21.9,24.1,No,No
1/25/2016,21.6,25.2,0,4.6,0,W,41,E,E,13,13,73,64,1014.5,1013.3,8,8,23.2,24.7,No,No
1/26/2016,21.6,27.8,0,2.4,8.7,W,41,E,ENE,11,19,73,54,1017.7,1017.3,8,4,22.9,26.4,No,Yes
1/27/2016,20.8,24.9,2.2,9.8,0.5,NE,48,NE,NE,17,15,66,63,1016.2,1014,6,8,24,24.3,Yes,No
1/28/2016,21.4,27.6,0.4,5.6,6.7,NNE,39,N,ENE,17,15,74,64,1008.2,1004.7,7,7,23.5,27.2,No,No
1/29/2016,22.4,28.1,0,5,8.2,NW,65,NNE,ESE,11,6,72,86,1003.3,1001.9,3,7,26.3,23.2,No,Yes
1/30/2016,19.5,28.7,9,3,3,ESE,70,W,ESE,17,17,84,62,1004.9,1002.7,8,7,22.4,28.1,Yes,Yes
1/31/2016,19.7,31.1,12.8,5.8,10,WNW,48,W,WNW,15,26,83,26,1004.4,1003.3,1,5,22.6,31,Yes,No
2/1/2016,21.8,26.5,0.2,8,7.4,SSE,43,NNW,SE,2,15,42,52,1004.2,1001.1,5,4,26,25.5,No,Yes
2/2/2016,17,27.9,2,5,12.9,SE,33,WNW,ESE,17,24,62,45,1006.3,1004,2,3,20.9,26.6,Yes,No
2/3/2016,19.3,28.3,0,7.6,10.7,SSE,43,W,E,4,26,67,59,1003.6,1002.2,5,4,23.4,27.7,No,Yes
2/4/2016,19.1,24.8,10.8,7.6,0.8,S,59,SSW,S,24,33,87,55,1012,1012.8,8,7,19.7,23.5,Yes,Yes
2/5/2016,19.6,26.1,3.6,9.6,6.8,SSE,56,S,SSE,31,39,59,56,1017.4,1017.6,6,5,22,23.9,Yes,Yes
2/6/2016,19.9,27,1.8,8.8,8.1,SSE,37,SE,ESE,20,20,75,49,1018,1016.9,7,3,22.8,26.4,Yes,No
2/7/2016,19.1,27.4,0,7.2,10.1,ESE,30,WNW,ESE,9,17,76,54,1018,1016.6,5,3,22.5,25.7,No,No
2/8/2016,19,28,0,4.6,12.6,E,24,WNW,ESE,11,17,68,54,1019.1,1017.9,2,1,23,27,No,No
2/9/2016,21,27.7,0,9.8,10.3,SSE,39,SSE,SE,26,19,70,47,1020.7,1019.6,6,1,25,27.3,No,No
2/10/2016,19.6,28.5,0.2,7.6,12.7,NE,43,W,ENE,11,22,68,46,1016.7,1012.9,2,1,23.2,27.6,No,No
2/11/2016,20.7,28.4,0,10.4,9.6,E,26,WSW,E,6,20,65,58,1015.8,1014.2,3,7,24.6,26.7,No,No
2/12/2016,21.5,28.8,0,6.4,12,ENE,33,W,E,7,22,63,58,1017,1015.1,2,1,25.4,27.5,No,No
2/13/2016,20.7,28.9,0,8.8,12.1,NNE,46,N,NE,9,24,60,54,1014.6,1011.5,1,1,25.3,27.7,No,No
2/14/2016,21.1,32.5,0,9.6,10.4,SSE,48,NE,SSE,2,4,58,53,1008.4,1005.3,1,5,26.2,31.5,No,No
2/15/2016,22.3,29.3,0,8,6.9,SW,31,W,ESE,15,20,75,62,1011.8,1007.7,7,3,24.1,27.4,No,No
2/16/2016,21.5,27.9,0,7,10.8,SSE,48,SSW,SE,17,31,36,51,1009.1,1008.8,1,2,25.3,25.6,No,No
2/17/2016,19.5,26,0,8.8,10.4,SSE,39,SSW,ESE,22,22,57,34,1011.4,1008.4,3,1,20.5,25.5,No,No
2/18/2016,18.3,26.4,0,8,11.7,E,30,SSW,ESE,11,19,59,47,1009.8,1008.7,3,1,22.9,26.1,No,No
2/19/2016,20.5,29.4,0,8,11.1,ENE,35,NW,ENE,9,20,70,60,1012.4,1009.8,4,1,23.7,28.6,No,No
2/20/2016,23.1,29.3,0,9.4,5.9,S,52,SSW,S,24,26,75,52,1017.7,1018.2,7,5,24.6,28.8,No,Yes
2/21/2016,21.4,27,6,8.2,4.8,E,37,S,ESE,9,13,89,67,1025.4,1024.6,6,4,21.9,26.6,Yes,Yes
2/22/2016,20.8,28.8,1.2,3.8,11.6,ENE,39,W,ENE,11,24,71,59,1025.4,1022,1,6,24.3,28,Yes,No
2/23/2016,21.8,29.7,0,9.4,12.4,NNE,43,N,ENE,9,22,62,51,1021.3,1017.7,1,1,25.4,28.2,No,No
2/24/2016,20.9,29.5,0,11,12.3,NNE,46,NNE,ENE,11,26,60,58,1016.1,1012.9,0,1,26.1,28.4,No,No
2/25/2016,21.9,32.8,0,8.4,12.2,NNE,44,NE,E,7,17,62,45,1012.4,1009.3,0,0,26.1,32.2,No,No
2/26/2016,23.2,27.8,0,12.2,5.2,S,63,SSW,SE,28,22,67,60,1014.9,1015.5,1,7,25.4,26.7,No,No
2/27/2016,22.5,27.5,0,6,10,ESE,33,ESE,ESE,17,22,60,55,1019.3,1019,7,5,26,25.2,No,No
2/28/2016,20.7,28.1,0,8,10.1,E,28,W,E,11,17,62,53,1018.8,1017.2,1,1,23.7,26.3,No,No
2/29/2016,20.5,27.7,0,11.2,5.7,ESE,31,W,SE,9,20,73,60,1021.2,1020.4,7,5,23,27.5,No,No
3/1/2016,21.3,28.2,0,4.2,7.7,ENE,33,E,ENE,4,26,72,47,1022,1019.9,4,1,23.6,27.6,No,No
3/2/2016,20.3,28.8,0,7.8,10.7,NNE,50,NNE,ENE,13,30,59,52,1021.1,1018.9,7,7,25.1,28.1,No,No
3/3/2016,22.2,28.7,0,8.2,10.2,NE,46,NNE,NE,4,26,71,58,1021.3,1019.4,3,4,25.2,28.4,No,No
3/4/2016,22.8,28.3,0,9.6,10.1,NE,39,N,NE,20,24,70,53,1022,1020.1,7,2,24.9,26.9,No,No
3/5/2016,20.6,27.6,0,9.2,10.6,NE,41,NNE,NE,11,24,64,55,1021.7,1019.4,1,1,24.6,27.2,No,No
3/6/2016,20.8,27.9,0,9.8,10.5,NE,46,N,NE,4,20,64,59,1022.9,1021.2,2,1,24.9,26.3,No,No
3/7/2016,21,28.3,0,8,11.8,ENE,44,E,NE,7,26,71,57,1021.6,1018.8,2,1,24.5,26.8,No,No
3/8/2016,22.4,28.1,0,8.8,10.8,ENE,33,NE,ENE,7,20,61,57,1023.4,1022.6,1,3,26.2,27,No,No
3/9/2016,22.9,29.3,0,9.2,10.1,NNE,43,N,NE,13,24,71,55,1021.6,1017.9,4,4,24.8,29.1,No,No
3/10/2016,22,30.6,0,8,6.5,SE,31,SSE,SSE,2,24,84,59,1019.7,1018.9,7,7,24,28.5,No,No
3/11/2016,22.8,27.8,0,5.8,2.3,ENE,37,ENE,ENE,6,19,79,66,1020.1,1017.9,8,7,23.8,26.8,No,No
3/12/2016,21.8,28.7,0,4.6,10.7,NE,43,WNW,E,9,24,73,60,1019.6,1018,1,2,24.6,27.6,No,No
3/13/2016,22.6,27.7,0,9,7.7,ENE,30,NE,ENE,11,20,63,63,1020.5,1017.9,4,7,25.8,26.2,No,No
3/14/2016,21.8,30.7,0,7.2,4.9,SSW,41,WNW,SE,9,20,84,54,1016.3,1014.3,7,6,22.9,29.9,No,Yes
3/15/2016,19.9,25.6,16.8,7,4.5,SSW,44,SW,S,11,26,89,66,1019.5,1018.6,7,6,20.2,24.3,Yes,Yes
3/16/2016,19.7,26.2,23,6,7.6,ESE,39,S,SSW,9,20,88,58,1019.7,1018,8,4,20.7,25.4,Yes,Yes
3/17/2016,19,26.1,13.6,5.2,7.5,W,41,NW,E,4,15,92,59,1017,1012.9,7,4,19.6,25.5,Yes,Yes
3/18/2016,19.6,28.2,3.4,5.6,4.4,SSW,52,NNE,NNE,11,13,71,67,1003.6,997.6,7,7,23.4,26.4,Yes,Yes
3/19/2016,16.2,24.4,4.8,5.4,11,W,44,WSW,SE,20,22,43,36,1010.9,1011.2,1,1,18.4,23.8,Yes,No
3/20/2016,17.4,22,0.2,7.8,3.4,S,52,SSW,S,15,20,63,81,1017.5,1016.8,7,8,18.6,18.1,No,Yes
3/21/2016,15.4,21.2,61.2,5.8,2.7,S,43,WSW,SSW,19,24,91,65,1018.8,1016.5,8,7,15.6,20.7,Yes,Yes
3/22/2016,14.3,23.8,25.4,2.8,6.9,S,50,W,S,20,19,74,63,1017.5,1015.5,3,7,17.1,21.5,Yes,Yes
3/23/2016,14.9,25.3,1.6,4.2,9.5,W,33,W,ESE,20,15,66,51,1018.2,1016.9,1,3,18.3,23.9,Yes,No
3/24/2016,16.5,27.4,0,5.2,9.3,ENE,31,W,E,11,24,73,51,1020.7,1019,6,3,19.4,25.8,No,No
3/25/2016,19.3,25.2,0,6.8,0.3,S,24,WNW,WNW,11,9,78,62,1018.9,1016.3,7,7,20.4,22.9,No,No
3/26/2016,17.1,26,0,3,10.2,ENE,28,WNW,ENE,17,17,71,59,1018.6,1016,2,2,20,24.5,No,No
3/27/2016,19.3,24.2,0.2,4,5.7,ESE,41,S,E,9,20,83,63,1018.2,1017,5,6,22.2,23,No,Yes
3/28/2016,19.4,26,34.8,5.8,4.1,SSW,26,S,ESE,15,20,88,64,1018.7,1015.7,6,6,20.6,26,Yes,No
3/29/2016,20.6,23.3,0,4,0,SSW,37,SSW,SSW,13,19,84,84,1017.5,1016,7,8,21.2,21.1,No,Yes
3/30/2016,19,28.7,7,1.4,7.5,WNW,30,W,NW,17,7,81,31,1015,1012,1,6,20.5,26.8,Yes,Yes
3/31/2016,16.5,25.6,1.2,6.8,10.6,SSE,39,W,SSE,20,20,51,42,1017.1,1016.2,1,2,19.9,24.7,Yes,No
4/1/2016,16.6,25.6,0,5.4,10.2,NE,37,W,ENE,15,28,69,58,1019.1,1015.1,3,1,20.2,24.9,No,No
4/2/2016,18.3,31.2,0,6.8,10.3,SSE,35,W,SW,19,9,63,19,1016.4,1014.6,7,3,19.9,29.7,No,No
4/3/2016,19.5,25.2,0,6.8,6.7,SSE,35,SSW,ESE,17,19,74,64,1024.6,1022.1,6,2,21.2,23.3,No,Yes
4/4/2016,18.7,23.5,94.4,3.4,0.8,ENE,33,SE,ESE,6,17,91,71,1023.2,1019.6,8,7,19.5,23.3,Yes,Yes
4/5/2016,18.6,26.2,6.4,3,10.4,W,41,NNE,NNE,9,24,64,58,1020.1,1015.2,1,3,23.5,25.6,Yes,No
4/6/2016,19.9,34.2,0,6.8,10.6,NE,43,ESE,NNE,7,26,54,46,1015.9,1011.6,1,1,25,29.3,No,No
4/7/2016,19.9,20.5,0.2,8.4,0,SSE,43,SSE,SSE,26,19,59,54,1023.2,1022.3,8,7,20.1,19.9,No,No
4/8/2016,17.7,20.6,0,4,0,ENE,31,W,E,13,2,71,70,1023.5,1021.2,8,8,18.8,20.5,No,No
4/9/2016,16,25,0.4,1.2,9.5,ESE,26,WNW,SE,17,15,65,57,1022,1018.8,2,7,19.3,24,No,No
4/10/2016,16.1,27.3,0,3.8,9.6,W,41,WNW,E,19,19,70,51,1019.8,1015.5,5,3,19.3,23.7,No,No
4/11/2016,16.1,26.5,0,6.4,9.4,WSW,31,WNW,SE,15,19,51,46,1017.5,1016.4,3,6,19.6,24.1,No,Yes
4/12/2016,17.4,22.9,8.2,5.6,5.7,S,35,SE,SSE,7,22,85,68,1023.1,1021.8,7,5,18.3,20.5,Yes,No
4/13/2016,15.5,24.2,0.6,4.2,8.3,ESE,28,WNW,ESE,11,19,72,57,1027.4,1026.3,6,2,19.7,22.5,No,No
4/14/2016,15.7,22.9,0.6,3.4,2.4,ENE,33,S,NE,6,15,88,62,1030.2,1027.5,7,7,18.6,22.3,No,No
4/15/2016,16.5,24.6,1,3.4,9.9,NE,33,W,NE,2,19,66,51,1026.4,1021.8,6,5,21.3,24.2,No,No
4/16/2016,16.6,25.5,0,5,9.3,SSE,28,W,ENE,7,11,69,49,1021.2,1017.8,6,7,19.8,24.7,No,No
4/17/2016,19.1,23.2,0,4.6,3.2,SSW,43,SSW,SSE,15,17,73,77,1022.1,1020.4,7,7,20.1,20.5,No,Yes
4/18/2016,15.1,24.2,2,3,7.6,SSE,37,W,SSE,17,17,75,68,1021.8,1019.2,6,7,18.9,21.2,Yes,Yes
4/19/2016,16.9,23.9,15,5,6.9,W,24,W,ESE,13,17,83,68,1021.7,1020.1,3,7,19.5,22.2,Yes,Yes
4/20/2016,16.7,25.5,15.8,3.4,10.3,E,22,W,E,15,13,82,66,1024.6,1022,3,2,19.3,23.2,Yes,No
4/21/2016,17.3,24.5,0,3.4,10.5,ENE,30,W,NE,9,13,79,69,1023.1,1019.1,2,5,20.2,24.1,No,No
4/22/2016,17.1,25.9,0,4,7.1,SSW,44,WNW,S,13,24,70,69,1020.1,1019.1,1,7,20.2,21.8,No,Yes
4/23/2016,16.2,20.2,6.6,3.4,1.3,SSW,52,SSW,SSW,22,17,83,85,1024.2,1024.5,7,6,16.8,16.5,Yes,Yes
4/24/2016,15.3,23.1,3.8,2.6,9.9,SSE,43,ESE,ESE,22,20,61,49,1029.8,1029.3,5,3,20.1,21.5,Yes,No
4/25/2016,13.1,22.8,0,4.8,10.4,W,20,WNW,ESE,13,15,76,53,1032,1029.4,1,1,16.3,21.7,No,No
4/26/2016,14.2,23.7,0,2.8,9.6,W,22,WNW,E,13,13,75,56,1030.9,1027.6,3,3,17.2,22.2,No,No
4/27/2016,15.3,23.7,0,2.8,10.7,NE,35,WNW,NE,15,19,78,54,1028.1,1023.7,1,2,17.8,23,No,No
4/28/2016,15.7,25.1,0,5.2,7.7,E,24,W,E,11,20,84,61,1024.9,1021.5,7,1,18.4,23.7,No,No
4/29/2016,16,24.2,0,4.8,4.6,NE,26,W,NE,13,11,75,65,1022.8,1018.5,4,8,18.8,23.3,No,No
4/30/2016,18.8,26.5,0,3.4,4.5,N,33,NE,WNW,4,9,74,54,1018.7,1015.6,8,6,20.5,26,No,Yes
5/1/2016,18.1,26.1,2.8,3.4,4.7,NNW,44,N,N,19,20,86,55,1013.6,1009.6,7,5,19.4,25.4,Yes,No
5/2/2016,13.9,21.3,0,4.8,6.1,W,41,NW,NE,7,9,56,60,1017.3,1012.2,0,7,16.3,21.2,No,No
5/3/2016,12.8,26.4,0,3.4,10.4,NW,33,W,WNW,11,20,61,27,1012.6,1006.4,1,0,16,25.8,No,No
5/4/2016,16,26.2,0,8,10.2,NNW,26,W,E,17,15,49,41,1015.2,1014.2,1,2,19.1,23.1,No,No
5/5/2016,13.5,22.4,0,4,10.1,W,28,WNW,E,13,20,55,54,1020.7,1016.9,1,1,16.2,21.3,No,No
5/6/2016,14,26.7,0,3.4,9.9,W,41,W,ESE,19,13,69,42,1019.6,1017.2,4,1,16.4,23.2,No,No
5/7/2016,12.4,22.9,0,5.6,8.7,W,24,W,ENE,13,13,75,60,1021.3,1018.4,0,6,15.4,21.6,No,No
5/8/2016,15.3,20.8,0,1.4,0,WNW,22,W,E,11,9,86,74,1018.5,1013.8,7,7,18.2,20.5,No,Yes
5/9/2016,18,22.2,1.6,1,0,NW,43,NNE,NNE,11,17,76,72,1008.8,1003.7,7,7,20.1,21.8,Yes,No
5/10/2016,17.3,24.6,0,4.4,9.7,NW,72,NW,WNW,20,35,51,35,1006.5,1004.3,1,1,19.8,23.8,No,No
5/11/2016,12.6,23.1,0,8,7.5,W,43,WSW,WSW,9,17,51,21,1015.5,1012.2,1,6,15.3,21.3,No,No
5/12/2016,13.7,24.5,0,6,9.1,W,46,NNW,WNW,15,22,52,35,1014.7,1013.9,2,6,17.5,23.3,No,No
5/13/2016,13.9,25.9,0,4,10,WSW,30,WNW,WNW,13,11,60,32,1021.8,1019.6,1,1,17.3,25.6,No,No
5/14/2016,12.4,26.6,0,7.2,10.2,W,28,WNW,ENE,19,15,62,50,1023.7,1019.9,0,0,14.7,22.3,No,No
5/15/2016,13.2,24.4,0,2.2,5.2,W,30,W,N,20,9,42,41,1017.4,1013.7,6,5,17.8,22.4,No,No
5/16/2016,13.6,22.9,0,3.2,9.1,ENE,28,W,NE,17,15,66,59,1021.4,1017.7,1,1,16.4,22.4,No,No
5/17/2016,16.3,28.2,0,4.8,8.9,WSW,31,WNW,WNW,7,15,55,26,1017,1014.3,2,1,18.3,27.7,No,No
5/18/2016,12.7,21.9,0,6.6,3,WSW,39,W,N,17,11,49,34,1018.8,1015.2,7,7,14.6,21.4,No,No
5/19/2016,11.9,23.2,0,4,9.9,W,37,WNW,WNW,9,17,54,29,1017.9,1013.4,0,1,14.5,23,No,No
5/20/2016,12.8,24.9,0,4,9.2,W,41,WSW,SE,19,17,53,51,1020.3,1019.3,0,1,17.3,22.2,No,No
5/21/2016,13.6,21.5,0,3.4,4.4,W,24,W,E,13,9,72,56,1027.3,1024,6,7,15.5,20.8,No,No
5/22/2016,14.5,22,0,2,9.1,NNE,24,W,E,13,9,82,66,1024.4,1020.2,1,4,16,21.8,No,No
5/23/2016,15.2,26.8,0,4,9.2,WSW,61,NW,SSW,9,22,53,32,1013.9,1012.4,3,1,21.5,23.8,No,No
5/24/2016,12.1,22.3,0,7.6,9.9,W,44,W,WSW,17,19,50,21,1018.1,1013.6,1,2,14.1,20.8,No,No
5/25/2016,10.4,21.2,0,3.2,8.7,W,33,W,E,22,6,54,29,1017.8,1013.5,4,7,12.9,20.8,No,No
5/26/2016,12.9,20.2,0.2,4.6,4.8,NW,48,NNW,NW,22,24,52,48,1006.9,1000.4,7,2,15,19.9,No,No
5/27/2016,12.8,18.6,0.2,4,9.9,W,61,W,W,17,37,42,27,1003.5,1001.7,1,1,14,17.9,No,No
5/28/2016,9.8,14.8,0,5.6,2.1,W,39,NNW,W,9,13,63,70,1007.2,1006,6,6,12.9,14.3,No,Yes
5/29/2016,9.2,19.3,2.2,1.6,9.8,W,37,W,W,17,15,59,29,1017.2,1016.5,1,1,11,18.7,Yes,No
5/30/2016,7.3,19.9,0.2,2.6,9.5,W,39,W,WSW,24,9,62,30,1025.5,1024.1,1,1,9.5,19.1,No,No
5/31/2016,8.7,17.5,0,2.2,1.7,SE,35,W,SE,17,6,76,87,1029.6,1027.2,7,7,11,15.8,No,Yes
6/1/2016,10.9,17.9,29.4,0.6,1.4,W,24,W,ENE,15,7,89,74,1029.1,1026.6,7,7,13.1,16,Yes,No
6/2/2016,11.1,19.1,1,2.4,8.7,W,41,W,SSE,19,15,85,60,1027,1024.3,2,7,12.3,18.6,No,No
6/3/2016,11.7,18.3,0.2,2.4,1.3,WSW,28,WNW,S,11,11,78,73,1025.4,1021.6,7,7,13.3,18.3,No,Yes
6/4/2016,13.3,21.1,64.4,4.8,0,ENE,89,NNE,NE,13,30,91,82,1015.4,1009.5,8,8,17,18.8,Yes,Yes
6/5/2016,16.3,19.7,93.8,4.8,0,ENE,96,NE,ENE,31,57,89,85,1002.5,995.9,8,8,18.8,19.7,Yes,Yes
6/6/2016,13.7,18.4,68.4,12.6,2.2,W,59,W,WSW,28,28,59,43,999.8,998.4,7,7,14.9,17.9,Yes,No
6/7/2016,11.3,19.9,0,5.2,3.6,WNW,44,NNW,WNW,20,20,59,40,1004.1,1002.7,4,7,13.8,17.9,No,No
6/8/2016,10.9,20.7,0,1.8,9.3,WNW,31,WNW,WNW,15,15,65,40,1011.4,1009.2,1,1,13.8,20.2,No,No
6/9/2016,13.8,22,0.2,4.8,6,NW,59,NNW,WNW,31,17,62,32,1006.8,1005.9,7,1,17.4,21.6,No,No
6/10/2016,13.1,21.4,0.2,6.2,9.1,W,35,WNW,WNW,15,7,64,41,1017.4,1016.8,1,1,15.3,20.8,No,No
6/11/2016,10.1,19.8,0,3.2,8.7,WSW,54,W,W,24,19,53,34,1022.5,1020.7,1,5,13.4,19.3,No,No
6/12/2016,7.9,18.1,0,5.4,8.3,SW,33,W,S,22,7,62,34,1036.2,1034.9,4,1,9.4,17.6,No,No
6/13/2016,8.5,20.3,0,1,6.5,W,30,W,E,20,9,65,51,1039,1035.5,5,1,10.3,17.7,No,No
6/14/2016,9.9,21.2,0,2.2,9.6,W,41,W,WNW,15,6,80,42,1035.8,1031.6,1,4,11.6,20.9,No,No
6/15/2016,9.1,20.5,0,3.4,8.2,WNW,26,WNW,E,17,9,72,45,1033.4,1029.8,5,3,10.6,19.2,No,No
6/16/2016,10.2,22.2,0,2.2,9.6,NNW,30,W,N,13,11,81,42,1025.5,1019.3,1,1,12.9,21.2,No,No
6/17/2016,12.7,19.3,0,3.6,1.4,NNW,30,NNW,N,20,17,53,60,1017.7,1014.6,6,7,17.4,18.7,No,Yes
6/18/2016,14.7,21.1,5,3.6,3.4,SSW,31,E,ESE,6,4,90,64,1017.4,1015.4,7,6,15.4,20.7,Yes,No
6/19/2016,14.5,19.5,0.4,0.8,0,NNE,52,W,ESE,13,20,81,89,1017.2,1010.4,7,8,15.2,16.7,No,Yes
6/20/2016,15,20.4,38.8,2.2,3.5,NNW,52,NNW,NW,9,22,76,52,999.5,994.2,6,6,16.2,17.9,Yes,No
6/21/2016,14.9,18.4,0,6,5.5,NW,59,NW,WNW,22,28,56,38,1003.3,1002,7,4,15.8,17.8,No,No
6/22/2016,12.8,19.7,0,4.4,9,W,50,NW,W,17,28,60,34,1004.8,1005,2,1,15,19.3,No,No
6/23/2016,9.4,18.5,0,5,8.2,NNW,35,NNW,NNW,7,24,58,43,1012.6,1007.4,7,4,12.8,17.4,No,No
6/24/2016,12.7,16.3,0,3.8,6.5,W,69,WNW,W,13,43,52,33,1003.8,1003.2,5,3,15.8,14.4,No,No
